"Beta","SD","2.5% ","97.5%"
19.166924290873,0.381620254752423,18.4742144381215,19.9617646267594
1.68341795765483,0.59185427615629,0.150744263126023,2.7536832995579
4.95967316043563,26.7465034578917,0.983070051975673,23.3720827209837
