"Beta","SD","2.5% ","97.5%"
-0.801707092197635,0.136615994127832,-1.0700540969304,-0.583789315063161
1.8327343267104,0.252917508206156,1.41251515277961,2.35219509895379
0.485827051411293,11.1628505166109,0.0261597511946034,1.83499157092351
