"Estimate","Std. Error","t value","Pr(>|t|)","2.5 %","97.5 %"
19.1111111111111,0.632672511223067,30.2069566356945,8.51653565749670e-39,17.8464167815662,20.375805440656
1.81746031746032,0.956510929167404,1.9000936236477,0.0620735821250855,-0.0945777856764531,3.72949842059709
